 Distribution of neutrino fluxes in the BS05(AGS,OP) standard solar model model.

astro-ph/0412440

The cumulative neutrino fluxes from Table 1 of BS05(AGS,OP) are given in the row below.
 
 6.058E+00 1.453E-02 8.254E-07 4.338E-01 4.508E-04 2.007E-02 1.445E-02 3.254E-04 

 
Columns in the Table below represent:

1) Radius of the zone in units of one solar radius
2) Temperature in units of 10^6 deg (K)
3) Logarithm (to the base 10) of the electron density in units of
  cm^{-3}/N_A, where N_A is the Avogadro number
4) Mass of the zone with the given radius in units of one solar mass 
5) X(^7Be): beryllium-7 mass fraction
  [For special purposes, it is useful to know the 7^Be mass fraction.]
6) Fraction of pp neutrinos produced in the zone 
7) Fraction of boron 8 neutrinos produced in the zone
8) Fraction of nitrogen 13 neutrinos produced in the zone
9) Fraction of oxygen 15 neutrinos produced in the zone
10) Fraction of florine 17 neutrinos produced in the zone
11) Fraction of beryllium 7 neutrinos produced in the zone
12) Fraction of pep neutrinos produced in the zone
13) Fraction of hep neutrinos produced in the zone
 
 0.24959 7.843 1.261 1.153e-03 3.089e-15 1.988e-04 2.253e-10 6.415e-06 1.206e-09 1.585e-09 1.737e-06 6.840e-05 6.280e-04 
 0.25000 7.833 1.259 1.152e-03 3.033e-15 1.964e-04 2.151e-10 6.190e-06 1.159e-09 1.519e-09 1.697e-06 6.731e-05 6.232e-04 
 0.25041 7.822 1.257 1.151e-03 2.976e-15 1.941e-04 2.054e-10 5.973e-06 1.115e-09 1.456e-09 1.659e-06 6.625e-05 6.185e-04 
 0.25082 7.811 1.256 1.149e-03 2.923e-15 1.917e-04 1.961e-10 5.765e-06 1.072e-09 1.396e-09 1.620e-06 6.519e-05 6.138e-04 
 0.25123 7.801 1.254 1.148e-03 2.870e-15 1.894e-04 1.873e-10 5.564e-06 1.032e-09 1.339e-09 1.583e-06 6.416e-05 6.091e-04 
 0.25164 7.790 1.252 1.147e-03 2.818e-15 1.871e-04 1.789e-10 5.369e-06 9.919e-10 1.283e-09 1.547e-06 6.314e-05 6.044e-04 
 0.25205 7.780 1.250 1.146e-03 2.765e-15 1.849e-04 1.707e-10 5.180e-06 9.538e-10 1.229e-09 1.511e-06 6.214e-05 5.997e-04 
 0.25246 7.770 1.248 1.144e-03 2.715e-15 1.826e-04 1.631e-10 5.000e-06 9.176e-10 1.179e-09 1.476e-06 6.115e-05 5.951e-04 
 0.25287 7.759 1.246 1.143e-03 2.668e-15 1.804e-04 1.559e-10 4.827e-06 8.830e-10 1.131e-09 1.442e-06 6.018e-05 5.904e-04 
 0.25328 7.749 1.244 1.141e-03 2.621e-15 1.782e-04 1.489e-10 4.659e-06 8.495e-10 1.084e-09 1.409e-06 5.921e-05 5.857e-04 
 0.25369 7.738 1.242 1.140e-03 2.573e-15 1.761e-04 1.422e-10 4.497e-06 8.171e-10 1.040e-09 1.376e-06 5.827e-05 5.811e-04 
 0.25410 7.728 1.240 1.139e-03 2.526e-15 1.739e-04 1.357e-10 4.339e-06 7.857e-10 9.965e-10 1.344e-06 5.734e-05 5.764e-04 
 0.25451 7.718 1.238 1.137e-03 2.479e-15 1.718e-04 1.295e-10 4.186e-06 7.554e-10 9.548e-10 1.312e-06 5.642e-05 5.717e-04 
 0.25492 7.707 1.237 1.136e-03 2.431e-15 1.697e-04 1.235e-10 4.038e-06 7.262e-10 9.147e-10 1.281e-06 5.551e-05 5.670e-04 
 0.25533 7.697 1.235 1.135e-03 2.384e-15 1.676e-04 1.178e-10 3.895e-06 6.979e-10 8.760e-10 1.251e-06 5.462e-05 5.623e-04 
 0.25574 7.687 1.233 1.133e-03 2.337e-15 1.656e-04 1.123e-10 3.757e-06 6.709e-10 8.392e-10 1.221e-06 5.375e-05 5.577e-04 
 0.25615 7.676 1.231 1.132e-03 2.294e-15 1.636e-04 1.072e-10 3.627e-06 6.455e-10 8.048e-10 1.193e-06 5.289e-05 5.530e-04 
 0.25656 7.666 1.229 1.131e-03 2.252e-15 1.616e-04 1.024e-10 3.501e-06 6.211e-10 7.720e-10 1.164e-06 5.204e-05 5.483e-04 
 0.25697 7.656 1.227 1.129e-03 2.211e-15 1.596e-04 9.776e-11 3.379e-06 5.974e-10 7.402e-10 1.136e-06 5.121e-05 5.436e-04 
 0.25738 7.646 1.225 1.128e-03 2.170e-15 1.576e-04 9.327e-11 3.260e-06 5.746e-10 7.095e-10 1.109e-06 5.038e-05 5.388e-04 
 0.25779 7.635 1.223 1.126e-03 2.128e-15 1.557e-04 8.895e-11 3.145e-06 5.524e-10 6.799e-10 1.082e-06 4.956e-05 5.340e-04 
 0.25820 7.625 1.221 1.125e-03 2.087e-15 1.538e-04 8.480e-11 3.034e-06 5.311e-10 6.514e-10 1.056e-06 4.877e-05 5.293e-04 
 0.25861 7.615 1.219 1.123e-03 2.045e-15 1.519e-04 8.081e-11 2.927e-06 5.104e-10 6.240e-10 1.030e-06 4.798e-05 5.244e-04 
 0.25902 7.605 1.217 1.122e-03 2.004e-15 1.500e-04 7.698e-11 2.823e-06 4.905e-10 5.975e-10 1.005e-06 4.720e-05 5.196e-04 
 0.25943 7.595 1.216 1.121e-03 1.962e-15 1.482e-04 7.332e-11 2.722e-06 4.714e-10 5.723e-10 9.804e-07 4.645e-05 5.148e-04 
 0.25984 7.585 1.214 1.119e-03 1.925e-15 1.464e-04 6.997e-11 2.628e-06 4.536e-10 5.489e-10 9.562e-07 4.569e-05 5.099e-04 
 0.26025 7.575 1.212 1.118e-03 1.888e-15 1.446e-04 6.676e-11 2.537e-06 4.365e-10 5.265e-10 9.326e-07 4.496e-05 5.051e-04 
 0.26066 7.565 1.210 1.116e-03 1.852e-15 1.428e-04 6.366e-11 2.448e-06 4.198e-10 5.048e-10 9.093e-07 4.423e-05 5.001e-04 
 0.26107 7.555 1.208 1.115e-03 1.815e-15 1.410e-04 6.067e-11 2.362e-06 4.037e-10 4.839e-10 8.864e-07 4.351e-05 4.951e-04 
 0.26148 7.545 1.206 1.113e-03 1.778e-15 1.393e-04 5.779e-11 2.279e-06 3.881e-10 4.636e-10 8.640e-07 4.280e-05 4.901e-04 
 0.26189 7.534 1.204 1.112e-03 1.742e-15 1.375e-04 5.502e-11 2.198e-06 3.731e-10 4.441e-10 8.419e-07 4.210e-05 4.851e-04 
 0.26230 7.525 1.202 1.110e-03 1.705e-15 1.359e-04 5.236e-11 2.120e-06 3.586e-10 4.254e-10 8.203e-07 4.142e-05 4.801e-04 
 0.26270 7.515 1.200 1.109e-03 1.668e-15 1.342e-04 4.981e-11 2.044e-06 3.445e-10 4.073e-10 7.991e-07 4.074e-05 4.750e-04 
 0.26311 7.505 1.198 1.107e-03 1.632e-15 1.325e-04 4.738e-11 1.971e-06 3.311e-10 3.901e-10 7.785e-07 4.009e-05 4.699e-04 
 0.26352 7.495 1.196 1.106e-03 1.598e-15 1.309e-04 4.514e-11 1.903e-06 3.186e-10 3.741e-10 7.582e-07 3.944e-05 4.648e-04 
 0.26393 7.485 1.194 1.104e-03 1.566e-15 1.293e-04 4.301e-11 1.837e-06 3.065e-10 3.588e-10 7.382e-07 3.879e-05 4.596e-04 
 0.26434 7.475 1.193 1.103e-03 1.533e-15 1.276e-04 4.095e-11 1.772e-06 2.948e-10 3.440e-10 7.186e-07 3.816e-05 4.543e-04 
 0.26475 7.465 1.191 1.101e-03 1.501e-15 1.261e-04 3.897e-11 1.710e-06 2.835e-10 3.297e-10 6.995e-07 3.754e-05 4.491e-04 
 0.26516 7.455 1.189 1.100e-03 1.468e-15 1.245e-04 3.706e-11 1.650e-06 2.725e-10 3.160e-10 6.807e-07 3.692e-05 4.438e-04 
 0.26557 7.445 1.187 1.098e-03 1.436e-15 1.229e-04 3.523e-11 1.591e-06 2.620e-10 3.027e-10 6.622e-07 3.632e-05 4.385e-04 
 0.26598 7.435 1.185 1.097e-03 1.403e-15 1.214e-04 3.347e-11 1.534e-06 2.517e-10 2.899e-10 6.441e-07 3.572e-05 4.331e-04 
 0.26639 7.426 1.183 1.095e-03 1.371e-15 1.199e-04 3.178e-11 1.479e-06 2.419e-10 2.775e-10 6.263e-07 3.513e-05 4.278e-04 
 0.26680 7.416 1.181 1.094e-03 1.338e-15 1.184e-04 3.017e-11 1.427e-06 2.324e-10 2.658e-10 6.090e-07 3.456e-05 4.224e-04 
 0.26721 7.406 1.179 1.092e-03 1.308e-15 1.169e-04 2.867e-11 1.377e-06 2.235e-10 2.547e-10 5.920e-07 3.400e-05 4.170e-04 
 0.26762 7.396 1.177 1.090e-03 1.279e-15 1.155e-04 2.728e-11 1.329e-06 2.151e-10 2.443e-10 5.753e-07 3.344e-05 4.115e-04 
 0.26803 7.387 1.175 1.089e-03 1.251e-15 1.140e-04 2.593e-11 1.282e-06 2.069e-10 2.343e-10 5.590e-07 3.289e-05 4.060e-04 
 0.26844 7.377 1.173 1.087e-03 1.222e-15 1.126e-04 2.463e-11 1.237e-06 1.989e-10 2.246e-10 5.430e-07 3.235e-05 4.005e-04 
 0.26885 7.367 1.171 1.086e-03 1.194e-15 1.112e-04 2.338e-11 1.193e-06 1.912e-10 2.152e-10 5.273e-07 3.181e-05 3.949e-04 
 0.26926 7.357 1.169 1.084e-03 1.165e-15 1.098e-04 2.219e-11 1.151e-06 1.838e-10 2.062e-10 5.120e-07 3.129e-05 3.894e-04 
 0.26967 7.348 1.167 1.082e-03 1.137e-15 1.084e-04 2.104e-11 1.110e-06 1.767e-10 1.974e-10 4.969e-07 3.077e-05 3.839e-04 
 0.27008 7.338 1.165 1.081e-03 1.108e-15 1.070e-04 1.993e-11 1.070e-06 1.698e-10 1.891e-10 4.822e-07 3.027e-05 3.783e-04 
 0.27049 7.329 1.163 1.079e-03 1.080e-15 1.057e-04 1.888e-11 1.032e-06 1.631e-10 1.810e-10 4.678e-07 2.977e-05 3.728e-04 
 0.27090 7.319 1.162 1.078e-03 1.051e-15 1.044e-04 1.788e-11 9.950e-07 1.567e-10 1.733e-10 4.538e-07 2.928e-05 3.672e-04 
 0.27131 7.309 1.160 1.076e-03 1.026e-15 1.031e-04 1.697e-11 9.605e-07 1.508e-10 1.662e-10 4.401e-07 2.880e-05 3.616e-04 
 0.27172 7.300 1.158 1.075e-03 1.002e-15 1.018e-04 1.611e-11 9.270e-07 1.451e-10 1.594e-10 4.267e-07 2.832e-05 3.559e-04 
 0.27213 7.290 1.156 1.073e-03 9.773e-16 1.005e-04 1.528e-11 8.945e-07 1.395e-10 1.528e-10 4.136e-07 2.785e-05 3.502e-04 
 0.27254 7.281 1.154 1.071e-03 9.528e-16 9.920e-05 1.447e-11 8.629e-07 1.341e-10 1.465e-10 4.007e-07 2.739e-05 3.446e-04 
 0.27295 7.271 1.152 1.070e-03 9.283e-16 9.795e-05 1.371e-11 8.323e-07 1.290e-10 1.404e-10 3.882e-07 2.694e-05 3.390e-04 
 0.27336 7.262 1.150 1.068e-03 9.038e-16 9.670e-05 1.297e-11 8.026e-07 1.239e-10 1.344e-10 3.759e-07 2.649e-05 3.333e-04 
 0.27377 7.252 1.148 1.066e-03 8.793e-16 9.548e-05 1.226e-11 7.740e-07 1.191e-10 1.287e-10 3.640e-07 2.605e-05 3.278e-04 
 0.27418 7.243 1.146 1.065e-03 8.548e-16 9.428e-05 1.159e-11 7.462e-07 1.144e-10 1.233e-10 3.523e-07 2.562e-05 3.222e-04 
 0.27459 7.233 1.144 1.063e-03 8.303e-16 9.308e-05 1.095e-11 7.194e-07 1.099e-10 1.180e-10 3.409e-07 2.519e-05 3.167e-04 
 0.27500 7.224 1.142 1.062e-03 8.064e-16 9.192e-05 1.034e-11 6.938e-07 1.056e-10 1.130e-10 3.299e-07 2.477e-05 3.112e-04 
 0.27541 7.214 1.140 1.060e-03 7.861e-16 9.074e-05 9.799e-12 6.696e-07 1.016e-10 1.084e-10 3.191e-07 2.436e-05 3.055e-04 
 0.27582 7.205 1.138 1.058e-03 7.658e-16 8.960e-05 9.278e-12 6.463e-07 9.777e-11 1.040e-10 3.086e-07 2.396e-05 2.999e-04 
 0.27623 7.196 1.136 1.057e-03 7.454e-16 8.846e-05 8.778e-12 6.236e-07 9.403e-11 9.965e-11 2.983e-07 2.356e-05 2.944e-04 
 0.27664 7.186 1.134 1.055e-03 7.251e-16 8.734e-05 8.297e-12 6.015e-07 9.040e-11 9.550e-11 2.883e-07 2.317e-05 2.889e-04 
 0.27705 7.177 1.132 1.053e-03 7.048e-16 8.623e-05 7.836e-12 5.802e-07 8.690e-11 9.149e-11 2.786e-07 2.278e-05 2.834e-04 
 0.27746 7.168 1.130 1.052e-03 6.845e-16 8.513e-05 7.396e-12 5.595e-07 8.351e-11 8.763e-11 2.691e-07 2.240e-05 2.780e-04 
 0.27787 7.158 1.128 1.050e-03 6.641e-16 8.404e-05 6.974e-12 5.394e-07 8.023e-11 8.390e-11 2.599e-07 2.202e-05 2.727e-04 
 0.27828 7.149 1.126 1.048e-03 6.438e-16 8.297e-05 6.573e-12 5.200e-07 7.708e-11 8.033e-11 2.509e-07 2.166e-05 2.674e-04 
 0.27869 7.140 1.124 1.046e-03 6.235e-16 8.192e-05 6.190e-12 5.013e-07 7.404e-11 7.689e-11 2.422e-07 2.129e-05 2.621e-04 
 0.27910 7.130 1.122 1.045e-03 6.036e-16 8.088e-05 5.831e-12 4.834e-07 7.114e-11 7.362e-11 2.337e-07 2.094e-05 2.569e-04 
 0.27951 7.121 1.120 1.043e-03 5.874e-16 7.985e-05 5.515e-12 4.666e-07 6.846e-11 7.063e-11 2.256e-07 2.059e-05 2.516e-04 
 0.27992 7.112 1.119 1.041e-03 5.713e-16 7.883e-05 5.212e-12 4.502e-07 6.585e-11 6.773e-11 2.176e-07 2.024e-05 2.464e-04 
 0.28033 7.103 1.117 1.040e-03 5.551e-16 7.782e-05 4.921e-12 4.345e-07 6.334e-11 6.494e-11 2.099e-07 1.991e-05 2.412e-04 
 0.28074 7.094 1.115 1.038e-03 5.389e-16 7.683e-05 4.642e-12 4.191e-07 6.090e-11 6.223e-11 2.024e-07 1.957e-05 2.362e-04 
 0.28115 7.084 1.113 1.036e-03 5.228e-16 7.585e-05 4.375e-12 4.042e-07 5.854e-11 5.962e-11 1.951e-07 1.925e-05 2.311e-04 
 0.28156 7.075 1.111 1.035e-03 5.066e-16 7.487e-05 4.119e-12 3.898e-07 5.625e-11 5.711e-11 1.880e-07 1.892e-05 2.262e-04 
 0.28197 7.066 1.109 1.033e-03 4.905e-16 7.392e-05 3.875e-12 3.758e-07 5.405e-11 5.468e-11 1.812e-07 1.860e-05 2.213e-04 
 0.28238 7.057 1.107 1.031e-03 4.743e-16 7.296e-05 3.643e-12 3.623e-07 5.192e-11 5.234e-11 1.745e-07 1.829e-05 2.165e-04 
 0.28279 7.048 1.105 1.029e-03 4.582e-16 7.203e-05 3.423e-12 3.492e-07 4.987e-11 5.010e-11 1.680e-07 1.798e-05 2.117e-04 
 0.28320 7.039 1.103 1.028e-03 4.420e-16 7.112e-05 3.214e-12 3.366e-07 4.790e-11 4.795e-11 1.618e-07 1.768e-05 2.070e-04 
 0.28361 7.030 1.101 1.026e-03 4.287e-16 7.021e-05 3.031e-12 3.248e-07 4.608e-11 4.598e-11 1.558e-07 1.738e-05 2.024e-04 
 0.28402 7.021 1.099 1.024e-03 4.165e-16 6.930e-05 2.860e-12 3.135e-07 4.433e-11 4.411e-11 1.500e-07 1.709e-05 1.977e-04 
 0.28443 7.012 1.097 1.023e-03 4.042e-16 6.841e-05 2.697e-12 3.025e-07 4.264e-11 4.229e-11 1.444e-07 1.680e-05 1.932e-04 
 0.28484 7.003 1.095 1.021e-03 3.919e-16 6.754e-05 2.540e-12 2.919e-07 4.100e-11 4.054e-11 1.390e-07 1.652e-05 1.887e-04 
 0.28525 6.994 1.093 1.019e-03 3.797e-16 6.667e-05 2.390e-12 2.815e-07 3.942e-11 3.884e-11 1.337e-07 1.624e-05 1.843e-04 
 0.28566 6.985 1.091 1.017e-03 3.674e-16 6.581e-05 2.247e-12 2.715e-07 3.788e-11 3.721e-11 1.286e-07 1.597e-05 1.800e-04 
 0.28607 6.976 1.089 1.016e-03 3.551e-16 6.496e-05 2.110e-12 2.617e-07 3.640e-11 3.563e-11 1.237e-07 1.570e-05 1.757e-04 
 0.28648 6.967 1.087 1.014e-03 3.429e-16 6.412e-05 1.980e-12 2.523e-07 3.497e-11 3.411e-11 1.188e-07 1.543e-05 1.715e-04 
 0.28689 6.958 1.085 1.012e-03 3.306e-16 6.330e-05 1.856e-12 2.432e-07 3.359e-11 3.265e-11 1.142e-07 1.517e-05 1.674e-04 
 0.28730 6.949 1.083 1.010e-03 3.183e-16 6.248e-05 1.739e-12 2.344e-07 3.226e-11 3.125e-11 1.097e-07 1.492e-05 1.634e-04 
 0.28770 6.940 1.081 1.009e-03 3.063e-16 6.168e-05 1.630e-12 2.260e-07 3.099e-11 2.991e-11 1.054e-07 1.466e-05 1.595e-04 
 0.28811 6.931 1.079 1.007e-03 2.974e-16 6.089e-05 1.537e-12 2.182e-07 2.982e-11 2.870e-11 1.014e-07 1.442e-05 1.555e-04 
 0.28852 6.922 1.077 1.005e-03 2.885e-16 6.010e-05 1.449e-12 2.105e-07 2.869e-11 2.752e-11 9.746e-08 1.417e-05 1.517e-04 
 0.28893 6.913 1.075 1.003e-03 2.796e-16 5.932e-05 1.363e-12 2.031e-07 2.759e-11 2.639e-11 9.365e-08 1.393e-05 1.479e-04 
 0.28934 6.905 1.073 1.002e-03 2.707e-16 5.856e-05 1.282e-12 1.960e-07 2.653e-11 2.529e-11 8.998e-08 1.370e-05 1.442e-04 
 0.28975 6.896 1.071 9.999e-04 2.618e-16 5.780e-05 1.204e-12 1.890e-07 2.550e-11 2.423e-11 8.641e-08 1.347e-05 1.406e-04 
 0.29016 6.887 1.069 9.981e-04 2.529e-16 5.705e-05 1.130e-12 1.823e-07 2.451e-11 2.321e-11 8.295e-08 1.324e-05 1.371e-04 
 0.29057 6.878 1.067 9.963e-04 2.440e-16 5.631e-05 1.059e-12 1.757e-07 2.355e-11 2.223e-11 7.961e-08 1.301e-05 1.336e-04 
 0.29098 6.870 1.065 9.945e-04 2.351e-16 5.558e-05 9.918e-13 1.694e-07 2.262e-11 2.128e-11 7.638e-08 1.279e-05 1.302e-04 
 0.29139 6.861 1.063 9.928e-04 2.262e-16 5.486e-05 9.280e-13 1.633e-07 2.173e-11 2.036e-11 7.327e-08 1.257e-05 1.268e-04 
 0.29180 6.852 1.061 9.910e-04 2.173e-16 5.415e-05 8.676e-13 1.573e-07 2.086e-11 1.949e-11 7.026e-08 1.236e-05 1.236e-04 
 0.29221 6.843 1.059 9.893e-04 2.086e-16 5.345e-05 8.112e-13 1.517e-07 2.004e-11 1.865e-11 6.738e-08 1.215e-05 1.204e-04 
 0.29262 6.835 1.057 9.875e-04 2.024e-16 5.276e-05 7.646e-13 1.464e-07 1.929e-11 1.790e-11 6.473e-08 1.194e-05 1.173e-04 
 0.29303 6.826 1.055 9.857e-04 1.962e-16 5.208e-05 7.199e-13 1.413e-07 1.856e-11 1.717e-11 6.215e-08 1.174e-05 1.142e-04 
 0.29344 6.817 1.053 9.838e-04 1.900e-16 5.140e-05 6.770e-13 1.363e-07 1.785e-11 1.646e-11 5.965e-08 1.154e-05 1.112e-04 
 0.29385 6.809 1.051 9.821e-04 1.838e-16 5.073e-05 6.360e-13 1.315e-07 1.716e-11 1.578e-11 5.723e-08 1.135e-05 1.083e-04 
 0.29426 6.800 1.049 9.803e-04 1.776e-16 5.007e-05 5.968e-13 1.269e-07 1.650e-11 1.512e-11 5.489e-08 1.115e-05 1.054e-04 
 0.29467 6.791 1.047 9.785e-04 1.714e-16 4.942e-05 5.594e-13 1.223e-07 1.585e-11 1.448e-11 5.263e-08 1.096e-05 1.026e-04 
 0.29508 6.783 1.045 9.767e-04 1.652e-16 4.878e-05 5.237e-13 1.179e-07 1.523e-11 1.387e-11 5.045e-08 1.077e-05 9.989e-05 
 0.29549 6.774 1.043 9.748e-04 1.590e-16 4.814e-05 4.898e-13 1.137e-07 1.463e-11 1.327e-11 4.834e-08 1.059e-05 9.721e-05 
 0.29590 6.766 1.041 9.731e-04 1.528e-16 4.752e-05 4.577e-13 1.096e-07 1.405e-11 1.270e-11 4.631e-08 1.041e-05 9.460e-05 
 0.29631 6.757 1.039 9.713e-04 1.466e-16 4.690e-05 4.273e-13 1.056e-07 1.350e-11 1.216e-11 4.435e-08 1.023e-05 9.204e-05 
 0.29672 6.749 1.037 9.696e-04 1.404e-16 4.629e-05 3.986e-13 1.018e-07 1.296e-11 1.163e-11 4.247e-08 1.006e-05 8.955e-05 
 0.29713 6.740 1.035 9.678e-04 1.356e-16 4.568e-05 3.745e-13 9.820e-08 1.246e-11 1.115e-11 4.073e-08 9.885e-06 8.714e-05 
 0.29754 6.732 1.033 9.660e-04 1.314e-16 4.509e-05 3.526e-13 9.479e-08 1.199e-11 1.070e-11 3.908e-08 9.717e-06 8.479e-05 
 0.29795 6.723 1.031 9.641e-04 1.273e-16 4.450e-05 3.315e-13 9.147e-08 1.154e-11 1.026e-11 3.748e-08 9.550e-06 8.248e-05 
 0.29836 6.715 1.029 9.624e-04 1.231e-16 4.392e-05 3.114e-13 8.825e-08 1.110e-11 9.839e-12 3.594e-08 9.388e-06 8.024e-05 
 0.29877 6.706 1.027 9.606e-04 1.189e-16 4.335e-05 2.921e-13 8.512e-08 1.067e-11 9.429e-12 3.445e-08 9.227e-06 7.805e-05 
 0.29918 6.698 1.025 9.587e-04 1.148e-16 4.278e-05 2.737e-13 8.209e-08 1.025e-11 9.033e-12 3.300e-08 9.069e-06 7.590e-05 
 0.29959 6.689 1.023 9.569e-04 1.106e-16 4.222e-05 2.562e-13 7.915e-08 9.853e-12 8.651e-12 3.161e-08 8.914e-06 7.381e-05 
 0.30000 6.681 1.021 9.550e-04 1.065e-16 4.167e-05 2.395e-13 7.630e-08 9.465e-12 8.282e-12 3.026e-08 8.760e-06 7.176e-05 
 0.30041 6.672 1.019 9.533e-04 1.023e-16 4.112e-05 2.237e-13 7.355e-08 9.092e-12 7.928e-12 2.896e-08 8.610e-06 6.977e-05 
 0.30082 6.664 1.017 9.515e-04 9.814e-17 4.058e-05 2.087e-13 7.088e-08 8.731e-12 7.587e-12 2.772e-08 8.462e-06 6.782e-05 
 0.30123 6.656 1.015 9.497e-04 9.397e-17 4.005e-05 1.945e-13 6.831e-08 8.384e-12 7.259e-12 2.651e-08 8.316e-06 6.592e-05 
 0.30164 6.647 1.013 9.479e-04 8.981e-17 3.953e-05 1.812e-13 6.582e-08 8.050e-12 6.944e-12 2.536e-08 8.174e-06 6.408e-05 
 0.30205 6.639 1.011 9.461e-04 8.705e-17 3.901e-05 1.706e-13 6.354e-08 7.747e-12 6.664e-12 2.433e-08 8.034e-06 6.231e-05 
 0.30246 6.631 1.009 9.442e-04 8.434e-17 3.850e-05 1.605e-13 6.133e-08 7.454e-12 6.393e-12 2.332e-08 7.896e-06 6.058e-05 
 0.30287 6.622 1.007 9.425e-04 8.164e-17 3.800e-05 1.509e-13 5.918e-08 7.171e-12 6.131e-12 2.236e-08 7.761e-06 5.890e-05 
 0.30328 6.614 1.005 9.406e-04 7.893e-17 3.750e-05 1.416e-13 5.709e-08 6.896e-12 5.878e-12 2.142e-08 7.628e-06 5.726e-05 
 0.30369 6.606 1.003 9.388e-04 7.622e-17 3.701e-05 1.327e-13 5.507e-08 6.630e-12 5.633e-12 2.052e-08 7.497e-06 5.565e-05 
 0.30410 6.598 1.001 9.370e-04 7.351e-17 3.652e-05 1.243e-13 5.311e-08 6.372e-12 5.396e-12 1.964e-08 7.368e-06 5.408e-05 
 0.30451 6.589 0.999 9.351e-04 7.080e-17 3.604e-05 1.163e-13 5.120e-08 6.122e-12 5.167e-12 1.880e-08 7.240e-06 5.255e-05 
 0.30492 6.581 0.997 9.334e-04 6.809e-17 3.557e-05 1.086e-13 4.936e-08 5.882e-12 4.948e-12 1.799e-08 7.116e-06 5.106e-05 
 0.30533 6.573 0.995 9.315e-04 6.539e-17 3.510e-05 1.014e-13 4.758e-08 5.650e-12 4.736e-12 1.721e-08 6.993e-06 4.961e-05 
 0.30574 6.565 0.993 9.297e-04 6.268e-17 3.464e-05 9.452e-14 4.585e-08 5.425e-12 4.532e-12 1.645e-08 6.873e-06 4.820e-05 
 0.30615 6.557 0.991 9.279e-04 5.997e-17 3.418e-05 8.804e-14 4.419e-08 5.209e-12 4.336e-12 1.573e-08 6.754e-06 4.682e-05 
 0.30656 6.548 0.989 9.260e-04 5.726e-17 3.373e-05 8.194e-14 4.257e-08 5.001e-12 4.148e-12 1.504e-08 6.637e-06 4.547e-05 
 0.30697 6.540 0.987 9.243e-04 5.536e-17 3.329e-05 7.699e-14 4.109e-08 4.812e-12 3.979e-12 1.441e-08 6.523e-06 4.420e-05 
 0.30738 6.532 0.985 9.225e-04 5.362e-17 3.285e-05 7.239e-14 3.966e-08 4.630e-12 3.817e-12 1.381e-08 6.411e-06 4.295e-05 
 0.30779 6.524 0.983 9.206e-04 5.188e-17 3.242e-05 6.798e-14 3.826e-08 4.453e-12 3.660e-12 1.323e-08 6.301e-06 4.174e-05 
 0.30820 6.516 0.981 9.188e-04 5.013e-17 3.199e-05 6.377e-14 3.691e-08 4.282e-12 3.508e-12 1.267e-08 6.192e-06 4.056e-05 
 0.30861 6.508 0.979 9.170e-04 4.839e-17 3.157e-05 5.975e-14 3.560e-08 4.116e-12 3.362e-12 1.213e-08 6.085e-06 3.940e-05 
 0.30902 6.500 0.977 9.151e-04 4.665e-17 3.115e-05 5.592e-14 3.433e-08 3.956e-12 3.220e-12 1.161e-08 5.980e-06 3.827e-05 
 0.30943 6.492 0.975 9.133e-04 4.491e-17 3.074e-05 5.228e-14 3.310e-08 3.802e-12 3.084e-12 1.111e-08 5.877e-06 3.718e-05 
 0.30984 6.484 0.973 9.115e-04 4.316e-17 3.034e-05 4.882e-14 3.191e-08 3.652e-12 2.953e-12 1.062e-08 5.775e-06 3.611e-05 
 0.31025 6.476 0.971 9.097e-04 4.142e-17 2.994e-05 4.555e-14 3.076e-08 3.508e-12 2.826e-12 1.016e-08 5.675e-06 3.507e-05 
 0.31066 6.468 0.969 9.079e-04 3.968e-17 2.954e-05 4.246e-14 2.964e-08 3.369e-12 2.705e-12 9.709e-09 5.577e-06 3.405e-05 
 0.31107 6.460 0.967 9.060e-04 3.794e-17 2.915e-05 3.954e-14 2.856e-08 3.235e-12 2.588e-12 9.279e-09 5.480e-06 3.306e-05 
 0.31148 6.452 0.965 9.042e-04 3.632e-17 2.877e-05 3.689e-14 2.754e-08 3.108e-12 2.478e-12 8.874e-09 5.385e-06 3.211e-05 
 0.31189 6.444 0.963 9.024e-04 3.517e-17 2.839e-05 3.467e-14 2.658e-08 2.990e-12 2.377e-12 8.503e-09 5.292e-06 3.120e-05 
 0.31230 6.436 0.961 9.006e-04 3.403e-17 2.801e-05 3.256e-14 2.564e-08 2.876e-12 2.279e-12 8.144e-09 5.201e-06 3.031e-05 
 0.31270 6.428 0.959 8.988e-04 3.289e-17 2.764e-05 3.054e-14 2.474e-08 2.766e-12 2.185e-12 7.798e-09 5.111e-06 2.945e-05 
 0.31311 6.420 0.957 8.969e-04 3.174e-17 2.728e-05 2.861e-14 2.386e-08 2.659e-12 2.094e-12 7.464e-09 5.023e-06 2.860e-05 
 0.31352 6.412 0.955 8.950e-04 3.060e-17 2.691e-05 2.677e-14 2.301e-08 2.555e-12 2.006e-12 7.142e-09 4.935e-06 2.777e-05 
 0.31393 6.404 0.953 8.933e-04 2.946e-17 2.656e-05 2.503e-14 2.219e-08 2.456e-12 1.921e-12 6.832e-09 4.850e-06 2.697e-05 
