 Distribution of neutrino fluxes in the BS05(OP) standard solar model model.

astro-ph/0412440

The cumulative neutrino fluxes from Table 1 of BS05(OP) are given in the row below.
 
 5.991E+00 1.421E-02 7.930E-07 4.844E-01 5.691E-04 3.066E-02 2.331E-02 5.836E-04 

 
Columns in the Table below represent:

1) Radius of the zone in units of one solar radius
2) Temperature in units of 10^6 deg (K)
3) Logarithm (to the base 10) of the electron density in units of
   cm^{-3}/N_A, where N_A is the Avogadro number
4) Mass of the zone with the given radius in units of one solar mass 
5) X(^7Be): beryllium-7 mass fraction
   [For special purposes, it is useful to know the 7^Be mass fraction.]
6) Fraction of pp neutrinos produced in the zone 
7) Fraction of boron 8 neutrinos produced in the zone
8) Fraction of nitrogen 13 neutrinos produced in the zone
9) Fraction of oxygen 15 neutrinos produced in the zone
10) Fraction of florine 17 neutrinos produced in the zone
11) Fraction of beryllium 7 neutrinos produced in the zone
12) Fraction of pep neutrinos produced in the zone
13) Fraction of hep neutrinos produced in the zone
 
 0.18730  9.799 1.523 1.219e-03 6.359e-14 1.034e-03 2.357e-07 1.035e-03 4.687e-07 8.205e-07 5.574e-05 6.077e-04 1.737e-03 
 0.18770  9.785 1.521 1.219e-03 6.238e-14 1.024e-03 2.256e-07 1.007e-03 4.480e-07 7.890e-07 5.455e-05 6.000e-04 1.728e-03 
 0.18811  9.771 1.520 1.220e-03 6.123e-14 1.015e-03 2.160e-07 9.801e-04 4.286e-07 7.589e-07 5.339e-05 5.925e-04 1.718e-03 
 0.18852  9.757 1.518 1.220e-03 6.009e-14 1.006e-03 2.068e-07 9.534e-04 4.100e-07 7.299e-07 5.224e-05 5.851e-04 1.709e-03 
 0.18893  9.743 1.516 1.221e-03 5.895e-14 9.962e-04 1.979e-07 9.274e-04 3.923e-07 7.018e-07 5.112e-05 5.777e-04 1.699e-03 
 0.18934  9.730 1.515 1.221e-03 5.786e-14 9.869e-04 1.895e-07 9.019e-04 3.756e-07 6.750e-07 5.003e-05 5.704e-04 1.690e-03 
 0.18975  9.716 1.513 1.221e-03 5.679e-14 9.776e-04 1.813e-07 8.769e-04 3.597e-07 6.491e-07 4.896e-05 5.632e-04 1.680e-03 
 0.19016  9.702 1.511 1.222e-03 5.571e-14 9.685e-04 1.735e-07 8.525e-04 3.444e-07 6.241e-07 4.790e-05 5.560e-04 1.671e-03 
 0.19057  9.688 1.510 1.222e-03 5.468e-14 9.594e-04 1.661e-07 8.287e-04 3.300e-07 6.001e-07 4.688e-05 5.490e-04 1.662e-03 
 0.19098  9.675 1.508 1.222e-03 5.367e-14 9.503e-04 1.590e-07 8.054e-04 3.163e-07 5.770e-07 4.587e-05 5.420e-04 1.652e-03 
 0.19139  9.661 1.506 1.223e-03 5.265e-14 9.413e-04 1.521e-07 7.825e-04 3.031e-07 5.548e-07 4.488e-05 5.350e-04 1.643e-03 
 0.19180  9.647 1.505 1.223e-03 5.167e-14 9.324e-04 1.456e-07 7.603e-04 2.906e-07 5.334e-07 4.391e-05 5.282e-04 1.634e-03 
 0.19221  9.634 1.503 1.223e-03 5.072e-14 9.235e-04 1.393e-07 7.386e-04 2.787e-07 5.129e-07 4.297e-05 5.214e-04 1.624e-03 
 0.19262  9.620 1.501 1.224e-03 4.976e-14 9.148e-04 1.333e-07 7.174e-04 2.673e-07 4.931e-07 4.204e-05 5.147e-04 1.615e-03 
 0.19303  9.607 1.500 1.224e-03 4.882e-14 9.060e-04 1.276e-07 6.967e-04 2.564e-07 4.740e-07 4.113e-05 5.081e-04 1.606e-03 
 0.19344  9.593 1.498 1.224e-03 4.791e-14 8.973e-04 1.221e-07 6.764e-04 2.461e-07 4.557e-07 4.024e-05 5.015e-04 1.597e-03 
 0.19385  9.579 1.496 1.225e-03 4.703e-14 8.887e-04 1.169e-07 6.568e-04 2.362e-07 4.381e-07 3.938e-05 4.951e-04 1.587e-03 
 0.19426  9.566 1.495 1.225e-03 4.615e-14 8.802e-04 1.118e-07 6.376e-04 2.267e-07 4.211e-07 3.852e-05 4.886e-04 1.578e-03 
 0.19467  9.552 1.493 1.225e-03 4.528e-14 8.717e-04 1.070e-07 6.188e-04 2.177e-07 4.048e-07 3.769e-05 4.823e-04 1.569e-03 
 0.19508  9.539 1.491 1.225e-03 4.443e-14 8.633e-04 1.024e-07 6.006e-04 2.091e-07 3.891e-07 3.687e-05 4.760e-04 1.560e-03 
 0.19549  9.525 1.490 1.225e-03 4.359e-14 8.549e-04 9.794e-08 5.828e-04 2.008e-07 3.740e-07 3.607e-05 4.698e-04 1.551e-03 
 0.19590  9.512 1.488 1.226e-03 4.280e-14 8.466e-04 9.372e-08 5.655e-04 1.929e-07 3.595e-07 3.529e-05 4.637e-04 1.542e-03 
 0.19631  9.499 1.486 1.226e-03 4.200e-14 8.384e-04 8.966e-08 5.486e-04 1.853e-07 3.456e-07 3.452e-05 4.576e-04 1.533e-03 
 0.19672  9.485 1.485 1.226e-03 4.120e-14 8.302e-04 8.578e-08 5.322e-04 1.781e-07 3.321e-07 3.377e-05 4.516e-04 1.523e-03 
 0.19713  9.472 1.483 1.226e-03 4.043e-14 8.221e-04 8.207e-08 5.162e-04 1.711e-07 3.192e-07 3.304e-05 4.456e-04 1.514e-03 
 0.19754  9.459 1.481 1.226e-03 3.967e-14 8.140e-04 7.851e-08 5.006e-04 1.645e-07 3.068e-07 3.232e-05 4.398e-04 1.505e-03 
 0.19795  9.445 1.480 1.226e-03 3.895e-14 8.060e-04 7.512e-08 4.855e-04 1.581e-07 2.949e-07 3.162e-05 4.339e-04 1.496e-03 
 0.19836  9.432 1.478 1.227e-03 3.822e-14 7.981e-04 7.186e-08 4.708e-04 1.520e-07 2.834e-07 3.093e-05 4.282e-04 1.487e-03 
 0.19877  9.419 1.476 1.227e-03 3.749e-14 7.902e-04 6.874e-08 4.564e-04 1.462e-07 2.723e-07 3.026e-05 4.225e-04 1.478e-03 
 0.19918  9.405 1.475 1.227e-03 3.679e-14 7.824e-04 6.576e-08 4.425e-04 1.406e-07 2.617e-07 2.959e-05 4.169e-04 1.469e-03 
 0.19959  9.392 1.473 1.227e-03 3.611e-14 7.746e-04 6.290e-08 4.289e-04 1.352e-07 2.515e-07 2.895e-05 4.114e-04 1.461e-03 
 0.20000  9.379 1.471 1.227e-03 3.544e-14 7.669e-04 6.017e-08 4.157e-04 1.300e-07 2.417e-07 2.832e-05 4.059e-04 1.452e-03 
 0.20041  9.366 1.469 1.227e-03 3.477e-14 7.593e-04 5.756e-08 4.030e-04 1.251e-07 2.322e-07 2.770e-05 4.005e-04 1.443e-03 
 0.20082  9.353 1.468 1.227e-03 3.413e-14 7.517e-04 5.506e-08 3.905e-04 1.203e-07 2.231e-07 2.709e-05 3.951e-04 1.434e-03 
 0.20123  9.339 1.466 1.227e-03 3.349e-14 7.442e-04 5.266e-08 3.784e-04 1.158e-07 2.144e-07 2.650e-05 3.898e-04 1.425e-03 
 0.20164  9.326 1.464 1.227e-03 3.286e-14 7.368e-04 5.037e-08 3.667e-04 1.114e-07 2.060e-07 2.592e-05 3.846e-04 1.416e-03 
 0.20205  9.313 1.463 1.227e-03 3.226e-14 7.293e-04 4.818e-08 3.553e-04 1.072e-07 1.979e-07 2.535e-05 3.794e-04 1.408e-03 
 0.20246  9.300 1.461 1.227e-03 3.166e-14 7.220e-04 4.608e-08 3.442e-04 1.031e-07 1.902e-07 2.479e-05 3.742e-04 1.399e-03 
 0.20287  9.287 1.459 1.227e-03 3.106e-14 7.147e-04 4.407e-08 3.334e-04 9.925e-08 1.827e-07 2.425e-05 3.692e-04 1.390e-03 
 0.20328  9.274 1.457 1.227e-03 3.048e-14 7.075e-04 4.215e-08 3.230e-04 9.552e-08 1.755e-07 2.372e-05 3.642e-04 1.381e-03 
 0.20369  9.261 1.456 1.227e-03 2.992e-14 7.003e-04 4.031e-08 3.128e-04 9.193e-08 1.686e-07 2.320e-05 3.592e-04 1.373e-03 
 0.20410  9.248 1.454 1.226e-03 2.936e-14 6.932e-04 3.856e-08 3.030e-04 8.848e-08 1.620e-07 2.269e-05 3.544e-04 1.364e-03 
 0.20451  9.235 1.452 1.226e-03 2.880e-14 6.861e-04 3.687e-08 2.934e-04 8.516e-08 1.556e-07 2.219e-05 3.495e-04 1.355e-03 
 0.20492  9.222 1.451 1.226e-03 2.826e-14 6.792e-04 3.526e-08 2.841e-04 8.198e-08 1.495e-07 2.170e-05 3.448e-04 1.347e-03 
 0.20533  9.209 1.449 1.226e-03 2.774e-14 6.722e-04 3.372e-08 2.751e-04 7.892e-08 1.436e-07 2.122e-05 3.401e-04 1.338e-03 
 0.20574  9.196 1.447 1.226e-03 2.723e-14 6.653e-04 3.225e-08 2.664e-04 7.598e-08 1.380e-07 2.075e-05 3.354e-04 1.330e-03 
 0.20615  9.183 1.445 1.226e-03 2.672e-14 6.585e-04 3.084e-08 2.579e-04 7.314e-08 1.325e-07 2.030e-05 3.308e-04 1.321e-03 
 0.20656  9.171 1.444 1.226e-03 2.621e-14 6.518e-04 2.949e-08 2.497e-04 7.041e-08 1.273e-07 1.985e-05 3.263e-04 1.313e-03 
 0.20697  9.158 1.442 1.225e-03 2.573e-14 6.450e-04 2.820e-08 2.417e-04 6.779e-08 1.223e-07 1.941e-05 3.218e-04 1.305e-03 
 0.20738  9.145 1.440 1.225e-03 2.525e-14 6.384e-04 2.697e-08 2.340e-04 6.527e-08 1.175e-07 1.898e-05 3.173e-04 1.296e-03 
 0.20779  9.132 1.438 1.225e-03 2.477e-14 6.318e-04 2.578e-08 2.265e-04 6.284e-08 1.128e-07 1.856e-05 3.130e-04 1.288e-03 
 0.20820  9.119 1.437 1.225e-03 2.432e-14 6.253e-04 2.466e-08 2.192e-04 6.051e-08 1.084e-07 1.815e-05 3.086e-04 1.280e-03 
 0.20861  9.107 1.435 1.225e-03 2.387e-14 6.188e-04 2.358e-08 2.122e-04 5.826e-08 1.041e-07 1.775e-05 3.044e-04 1.271e-03 
 0.20902  9.094 1.433 1.224e-03 2.341e-14 6.123e-04 2.254e-08 2.053e-04 5.609e-08 9.995e-08 1.736e-05 3.001e-04 1.263e-03 
 0.20943  9.081 1.431 1.224e-03 2.298e-14 6.060e-04 2.155e-08 1.987e-04 5.401e-08 9.600e-08 1.697e-05 2.960e-04 1.255e-03 
 0.20984  9.069 1.430 1.224e-03 2.255e-14 5.997e-04 2.061e-08 1.923e-04 5.201e-08 9.220e-08 1.660e-05 2.918e-04 1.247e-03 
 0.21025  9.056 1.428 1.223e-03 2.213e-14 5.934e-04 1.970e-08 1.861e-04 5.008e-08 8.854e-08 1.623e-05 2.878e-04 1.238e-03 
 0.21066  9.043 1.426 1.223e-03 2.172e-14 5.872e-04 1.884e-08 1.800e-04 4.822e-08 8.503e-08 1.587e-05 2.838e-04 1.230e-03 
 0.21107  9.031 1.424 1.223e-03 2.132e-14 5.810e-04 1.801e-08 1.742e-04 4.644e-08 8.166e-08 1.552e-05 2.798e-04 1.222e-03 
 0.21148  9.018 1.423 1.222e-03 2.092e-14 5.749e-04 1.722e-08 1.685e-04 4.472e-08 7.842e-08 1.517e-05 2.759e-04 1.214e-03 
 0.21189  9.005 1.421 1.222e-03 2.053e-14 5.688e-04 1.646e-08 1.630e-04 4.306e-08 7.531e-08 1.484e-05 2.720e-04 1.206e-03 
 0.21230  8.993 1.419 1.222e-03 2.015e-14 5.628e-04 1.574e-08 1.577e-04 4.146e-08 7.231e-08 1.451e-05 2.682e-04 1.198e-03 
 0.21270  8.980 1.417 1.221e-03 1.978e-14 5.569e-04 1.505e-08 1.526e-04 3.993e-08 6.945e-08 1.419e-05 2.644e-04 1.190e-03 
 0.21311  8.968 1.416 1.221e-03 1.941e-14 5.510e-04 1.439e-08 1.476e-04 3.845e-08 6.668e-08 1.387e-05 2.607e-04 1.182e-03 
 0.21352  8.955 1.414 1.221e-03 1.905e-14 5.451e-04 1.375e-08 1.428e-04 3.703e-08 6.402e-08 1.356e-05 2.570e-04 1.174e-03 
 0.21393  8.943 1.412 1.220e-03 1.869e-14 5.394e-04 1.315e-08 1.381e-04 3.566e-08 6.148e-08 1.326e-05 2.533e-04 1.166e-03 
 0.21434  8.930 1.410 1.220e-03 1.835e-14 5.336e-04 1.257e-08 1.336e-04 3.434e-08 5.904e-08 1.296e-05 2.497e-04 1.159e-03 
 0.21475  8.918 1.409 1.219e-03 1.801e-14 5.279e-04 1.202e-08 1.292e-04 3.306e-08 5.668e-08 1.267e-05 2.462e-04 1.151e-03 
 0.21516  8.906 1.407 1.219e-03 1.767e-14 5.223e-04 1.149e-08 1.249e-04 3.184e-08 5.442e-08 1.239e-05 2.427e-04 1.143e-03 
 0.21557  8.893 1.405 1.218e-03 1.734e-14 5.167e-04 1.098e-08 1.208e-04 3.066e-08 5.225e-08 1.212e-05 2.392e-04 1.135e-03 
 0.21598  8.881 1.403 1.218e-03 1.703e-14 5.112e-04 1.050e-08 1.168e-04 2.953e-08 5.017e-08 1.185e-05 2.358e-04 1.128e-03 
 0.21639  8.869 1.402 1.218e-03 1.671e-14 5.057e-04 1.003e-08 1.130e-04 2.843e-08 4.816e-08 1.158e-05 2.325e-04 1.120e-03 
 0.21680  8.856 1.400 1.217e-03 1.639e-14 5.002e-04 9.591e-09 1.092e-04 2.738e-08 4.623e-08 1.132e-05 2.291e-04 1.112e-03 
 0.21721  8.844 1.398 1.217e-03 1.609e-14 4.949e-04 9.170e-09 1.056e-04 2.637e-08 4.439e-08 1.107e-05 2.258e-04 1.105e-03 
 0.21762  8.832 1.396 1.216e-03 1.580e-14 4.895e-04 8.765e-09 1.021e-04 2.539e-08 4.262e-08 1.082e-05 2.226e-04 1.097e-03 
 0.21803  8.820 1.394 1.216e-03 1.550e-14 4.842e-04 8.377e-09 9.876e-05 2.444e-08 4.091e-08 1.058e-05 2.194e-04 1.090e-03 
 0.21844  8.807 1.393 1.215e-03 1.521e-14 4.790e-04 8.007e-09 9.549e-05 2.354e-08 3.927e-08 1.034e-05 2.163e-04 1.082e-03 
 0.21885  8.795 1.391 1.214e-03 1.493e-14 4.738e-04 7.655e-09 9.232e-05 2.267e-08 3.770e-08 1.011e-05 2.131e-04 1.075e-03 
 0.21926  8.783 1.389 1.214e-03 1.466e-14 4.686e-04 7.316e-09 8.925e-05 2.183e-08 3.619e-08 9.887e-06 2.100e-04 1.067e-03 
 0.21967  8.771 1.387 1.213e-03 1.438e-14 4.636e-04 6.992e-09 8.628e-05 2.102e-08 3.474e-08 9.666e-06 2.070e-04 1.060e-03 
 0.22008  8.759 1.386 1.213e-03 1.412e-14 4.585e-04 6.684e-09 8.341e-05 2.024e-08 3.335e-08 9.449e-06 2.040e-04 1.053e-03 
 0.22049  8.747 1.384 1.212e-03 1.386e-14 4.535e-04 6.389e-09 8.063e-05 1.949e-08 3.201e-08 9.238e-06 2.011e-04 1.046e-03 
 0.22090  8.735 1.382 1.212e-03 1.360e-14 4.486e-04 6.106e-09 7.794e-05 1.876e-08 3.073e-08 9.031e-06 1.981e-04 1.038e-03 
 0.22131  8.722 1.380 1.211e-03 1.334e-14 4.436e-04 5.835e-09 7.534e-05 1.807e-08 2.949e-08 8.828e-06 1.953e-04 1.031e-03 
 0.22172  8.710 1.378 1.210e-03 1.310e-14 4.388e-04 5.578e-09 7.282e-05 1.740e-08 2.831e-08 8.630e-06 1.924e-04 1.024e-03 
 0.22213  8.698 1.377 1.210e-03 1.286e-14 4.340e-04 5.331e-09 7.039e-05 1.675e-08 2.717e-08 8.437e-06 1.896e-04 1.017e-03 
 0.22254  8.686 1.375 1.209e-03 1.262e-14 4.292e-04 5.095e-09 6.803e-05 1.613e-08 2.608e-08 8.247e-06 1.868e-04 1.010e-03 
 0.22295  8.674 1.373 1.208e-03 1.240e-14 4.245e-04 4.872e-09 6.577e-05 1.553e-08 2.504e-08 8.063e-06 1.841e-04 1.003e-03 
 0.22336  8.662 1.371 1.208e-03 1.217e-14 4.198e-04 4.657e-09 6.357e-05 1.496e-08 2.404e-08 7.882e-06 1.814e-04 9.956e-04 
 0.22377  8.651 1.369 1.207e-03 1.195e-14 4.151e-04 4.451e-09 6.143e-05 1.440e-08 2.307e-08 7.704e-06 1.787e-04 9.885e-04 
 0.22418  8.639 1.368 1.206e-03 1.173e-14 4.105e-04 4.253e-09 5.937e-05 1.386e-08 2.214e-08 7.531e-06 1.761e-04 9.816e-04 
 0.22459  8.627 1.366 1.205e-03 1.150e-14 4.060e-04 4.063e-09 5.737e-05 1.334e-08 2.124e-08 7.361e-06 1.735e-04 9.747e-04 
 0.22500  8.615 1.364 1.205e-03 1.128e-14 4.015e-04 3.882e-09 5.544e-05 1.285e-08 2.038e-08 7.196e-06 1.710e-04 9.679e-04 
 0.22541  8.603 1.362 1.204e-03 1.108e-14 3.970e-04 3.711e-09 5.358e-05 1.237e-08 1.957e-08 7.035e-06 1.685e-04 9.610e-04 
 0.22582  8.591 1.360 1.203e-03 1.088e-14 3.926e-04 3.547e-09 5.177e-05 1.191e-08 1.878e-08 6.876e-06 1.660e-04 9.542e-04 
 0.22623  8.579 1.358 1.203e-03 1.068e-14 3.882e-04 3.389e-09 5.003e-05 1.147e-08 1.802e-08 6.722e-06 1.635e-04 9.475e-04 
 0.22664  8.568 1.357 1.202e-03 1.048e-14 3.839e-04 3.238e-09 4.834e-05 1.104e-08 1.729e-08 6.570e-06 1.611e-04 9.408e-04 
 0.22705  8.556 1.355 1.201e-03 1.029e-14 3.796e-04 3.095e-09 4.671e-05 1.063e-08 1.660e-08 6.422e-06 1.587e-04 9.341e-04 
 0.22746  8.544 1.353 1.200e-03 1.010e-14 3.754e-04 2.958e-09 4.514e-05 1.023e-08 1.593e-08 6.278e-06 1.564e-04 9.274e-04 
 0.22787  8.532 1.351 1.199e-03 9.913e-15 3.711e-04 2.827e-09 4.361e-05 9.850e-09 1.528e-08 6.136e-06 1.540e-04 9.208e-04 
 0.22828  8.521 1.349 1.199e-03 9.727e-15 3.670e-04 2.701e-09 4.213e-05 9.482e-09 1.466e-08 5.998e-06 1.517e-04 9.143e-04 
 0.22869  8.509 1.348 1.198e-03 9.548e-15 3.629e-04 2.581e-09 4.071e-05 9.129e-09 1.407e-08 5.863e-06 1.495e-04 9.078e-04 
 0.22910  8.497 1.346 1.197e-03 9.377e-15 3.588e-04 2.467e-09 3.933e-05 8.788e-09 1.350e-08 5.731e-06 1.472e-04 9.012e-04 
 0.22951  8.486 1.344 1.196e-03 9.206e-15 3.547e-04 2.358e-09 3.800e-05 8.460e-09 1.296e-08 5.602e-06 1.451e-04 8.948e-04 
 0.22992  8.474 1.342 1.195e-03 9.034e-15 3.507e-04 2.253e-09 3.671e-05 8.144e-09 1.243e-08 5.476e-06 1.429e-04 8.884e-04 
 0.23033  8.463 1.340 1.194e-03 8.864e-15 3.468e-04 2.152e-09 3.547e-05 7.839e-09 1.193e-08 5.352e-06 1.407e-04 8.820e-04 
 0.23074  8.451 1.338 1.194e-03 8.706e-15 3.428e-04 2.057e-09 3.427e-05 7.547e-09 1.145e-08 5.232e-06 1.386e-04 8.757e-04 
 0.23115  8.439 1.337 1.193e-03 8.549e-15 3.390e-04 1.966e-09 3.310e-05 7.265e-09 1.098e-08 5.114e-06 1.366e-04 8.694e-04 
 0.23156  8.428 1.335 1.192e-03 8.391e-15 3.351e-04 1.879e-09 3.198e-05 6.993e-09 1.054e-08 4.998e-06 1.345e-04 8.631e-04 
 0.23197  8.416 1.333 1.191e-03 8.233e-15 3.313e-04 1.795e-09 3.089e-05 6.731e-09 1.011e-08 4.886e-06 1.325e-04 8.569e-04 
 0.23238  8.405 1.331 1.190e-03 8.085e-15 3.275e-04 1.715e-09 2.984e-05 6.480e-09 9.701e-09 4.775e-06 1.305e-04 8.507e-04 
 0.23279  8.393 1.329 1.189e-03 7.940e-15 3.238e-04 1.639e-09 2.883e-05 6.238e-09 9.309e-09 4.668e-06 1.285e-04 8.446e-04 
 0.23320  8.382 1.327 1.188e-03 7.794e-15 3.201e-04 1.567e-09 2.785e-05 6.004e-09 8.931e-09 4.562e-06 1.266e-04 8.385e-04 
 0.23361  8.371 1.326 1.187e-03 7.649e-15 3.164e-04 1.497e-09 2.690e-05 5.778e-09 8.567e-09 4.459e-06 1.247e-04 8.324e-04 
 0.23402  8.359 1.324 1.186e-03 7.509e-15 3.128e-04 1.430e-09 2.598e-05 5.562e-09 8.220e-09 4.359e-06 1.228e-04 8.264e-04 
 0.23443  8.348 1.322 1.185e-03 7.375e-15 3.092e-04 1.367e-09 2.510e-05 5.354e-09 7.887e-09 4.261e-06 1.209e-04 8.204e-04 
 0.23484  8.336 1.320 1.184e-03 7.241e-15 3.057e-04 1.306e-09 2.424e-05 5.153e-09 7.566e-09 4.164e-06 1.191e-04 8.144e-04 
 0.23525  8.325 1.318 1.183e-03 7.107e-15 3.022e-04 1.248e-09 2.341e-05 4.960e-09 7.258e-09 4.070e-06 1.173e-04 8.086e-04 
 0.23566  8.314 1.316 1.182e-03 6.976e-15 2.987e-04 1.192e-09 2.261e-05 4.774e-09 6.963e-09 3.979e-06 1.155e-04 8.027e-04 
 0.23607  8.302 1.315 1.181e-03 6.852e-15 2.953e-04 1.140e-09 2.184e-05 4.595e-09 6.681e-09 3.889e-06 1.137e-04 7.969e-04 
 0.23648  8.291 1.313 1.180e-03 6.728e-15 2.919e-04 1.089e-09 2.110e-05 4.423e-09 6.409e-09 3.801e-06 1.120e-04 7.911e-04 
 0.23689  8.280 1.311 1.179e-03 6.604e-15 2.885e-04 1.041e-09 2.037e-05 4.256e-09 6.148e-09 3.715e-06 1.103e-04 7.853e-04 
 0.23730  8.269 1.309 1.178e-03 6.482e-15 2.852e-04 9.943e-10 1.968e-05 4.097e-09 5.898e-09 3.632e-06 1.086e-04 7.796e-04 
 0.23770  8.257 1.307 1.177e-03 6.367e-15 2.819e-04 9.503e-10 1.901e-05 3.943e-09 5.659e-09 3.550e-06 1.069e-04 7.739e-04 
 0.23811  8.246 1.305 1.176e-03 6.253e-15 2.786e-04 9.080e-10 1.835e-05 3.795e-09 5.428e-09 3.469e-06 1.053e-04 7.683e-04 
 0.23852  8.235 1.303 1.175e-03 6.138e-15 2.754e-04 8.676e-10 1.773e-05 3.652e-09 5.207e-09 3.391e-06 1.037e-04 7.627e-04 
 0.23893  8.224 1.302 1.174e-03 6.024e-15 2.722e-04 8.290e-10 1.712e-05 3.515e-09 4.994e-09 3.315e-06 1.021e-04 7.571e-04 
 0.23934  8.213 1.300 1.173e-03 5.918e-15 2.690e-04 7.923e-10 1.653e-05 3.383e-09 4.791e-09 3.240e-06 1.005e-04 7.516e-04 
 0.23975  8.202 1.298 1.172e-03 5.812e-15 2.659e-04 7.571e-10 1.597e-05 3.256e-09 4.596e-09 3.167e-06 9.899e-05 7.461e-04 
 0.24016  8.191 1.296 1.171e-03 5.706e-15 2.628e-04 7.234e-10 1.542e-05 3.133e-09 4.408e-09 3.095e-06 9.746e-05 7.406e-04 
 0.24057  8.180 1.294 1.170e-03 5.600e-15 2.598e-04 6.912e-10 1.489e-05 3.015e-09 4.228e-09 3.026e-06 9.597e-05 7.353e-04 
 0.24098  8.169 1.292 1.169e-03 5.502e-15 2.567e-04 6.607e-10 1.438e-05 2.902e-09 4.057e-09 2.958e-06 9.448e-05 7.299e-04 
 0.24139  8.158 1.290 1.167e-03 5.404e-15 2.537e-04 6.314e-10 1.389e-05 2.793e-09 3.892e-09 2.891e-06 9.302e-05 7.245e-04 
 0.24180  8.147 1.289 1.166e-03 5.306e-15 2.507e-04 6.033e-10 1.341e-05 2.687e-09 3.732e-09 2.825e-06 9.158e-05 7.192e-04 
 0.24221  8.136 1.287 1.165e-03 5.208e-15 2.478e-04 5.763e-10 1.295e-05 2.586e-09 3.579e-09 2.762e-06 9.017e-05 7.140e-04 
 0.24262  8.125 1.285 1.164e-03 5.119e-15 2.449e-04 5.512e-10 1.250e-05 2.490e-09 3.435e-09 2.700e-06 8.877e-05 7.088e-04 
 0.24303  8.114 1.283 1.163e-03 5.032e-15 2.420e-04 5.270e-10 1.208e-05 2.397e-09 3.297e-09 2.639e-06 8.739e-05 7.036e-04 
 0.24344  8.103 1.281 1.162e-03 4.944e-15 2.392e-04 5.037e-10 1.166e-05 2.307e-09 3.163e-09 2.579e-06 8.604e-05 6.984e-04 
 0.24385  8.092 1.279 1.160e-03 4.857e-15 2.363e-04 4.814e-10 1.126e-05 2.220e-09 3.033e-09 2.521e-06 8.469e-05 6.932e-04 
 0.24426  8.081 1.277 1.159e-03 4.769e-15 2.336e-04 4.599e-10 1.087e-05 2.136e-09 2.909e-09 2.464e-06 8.338e-05 6.881e-04 
 0.24467  8.070 1.275 1.158e-03 4.682e-15 2.308e-04 4.393e-10 1.050e-05 2.055e-09 2.789e-09 2.408e-06 8.208e-05 6.830e-04 
 0.24508  8.059 1.274 1.157e-03 4.595e-15 2.281e-04 4.196e-10 1.013e-05 1.977e-09 2.674e-09 2.354e-06 8.080e-05 6.780e-04 
 0.24549  8.048 1.272 1.156e-03 4.507e-15 2.254e-04 4.007e-10 9.783e-06 1.901e-09 2.564e-09 2.301e-06 7.954e-05 6.731e-04 
 0.24590  8.038 1.270 1.155e-03 4.425e-15 2.227e-04 3.830e-10 9.446e-06 1.830e-09 2.459e-09 2.249e-06 7.830e-05 6.682e-04 
 0.24631  8.027 1.268 1.153e-03 4.348e-15 2.201e-04 3.661e-10 9.121e-06 1.761e-09 2.359e-09 2.199e-06 7.708e-05 6.633e-04 
 0.24672  8.016 1.266 1.152e-03 4.270e-15 2.175e-04 3.498e-10 8.806e-06 1.694e-09 2.262e-09 2.149e-06 7.587e-05 6.584e-04 
 0.24713  8.005 1.264 1.151e-03 4.192e-15 2.149e-04 3.342e-10 8.501e-06 1.630e-09 2.169e-09 2.100e-06 7.468e-05 6.535e-04 
 0.24754  7.995 1.262 1.150e-03 4.118e-15 2.124e-04 3.194e-10 8.209e-06 1.569e-09 2.081e-09 2.053e-06 7.352e-05 6.488e-04 
 0.24795  7.984 1.260 1.148e-03 4.048e-15 2.098e-04 3.056e-10 7.930e-06 1.510e-09 1.997e-09 2.007e-06 7.236e-05 6.439e-04 
 0.24836  7.973 1.259 1.147e-03 3.979e-15 2.073e-04 2.922e-10 7.658e-06 1.454e-09 1.917e-09 1.962e-06 7.122e-05 6.392e-04 
 0.24877  7.963 1.257 1.146e-03 3.910e-15 2.049e-04 2.793e-10 7.395e-06 1.399e-09 1.839e-09 1.918e-06 7.010e-05 6.344e-04 
 0.24918  7.952 1.255 1.145e-03 3.841e-15 2.024e-04 2.669e-10 7.138e-06 1.346e-09 1.763e-09 1.874e-06 6.899e-05 6.296e-04 
 0.24959  7.941 1.253 1.143e-03 3.772e-15 2.000e-04 2.549e-10 6.891e-06 1.295e-09 1.690e-09 1.832e-06 6.791e-05 6.250e-04 
 0.25000  7.931 1.251 1.142e-03 3.702e-15 1.976e-04 2.435e-10 6.651e-06 1.246e-09 1.620e-09 1.790e-06 6.684e-05 6.203e-04 
 0.25041  7.920 1.249 1.141e-03 3.633e-15 1.952e-04 2.324e-10 6.418e-06 1.198e-09 1.553e-09 1.749e-06 6.578e-05 6.156e-04 
 0.25082  7.910 1.247 1.139e-03 3.564e-15 1.929e-04 2.219e-10 6.194e-06 1.152e-09 1.488e-09 1.710e-06 6.474e-05 6.110e-04 
 0.25123  7.899 1.245 1.138e-03 3.503e-15 1.906e-04 2.122e-10 5.982e-06 1.109e-09 1.428e-09 1.671e-06 6.372e-05 6.065e-04 
 0.25164  7.889 1.243 1.137e-03 3.443e-15 1.883e-04 2.029e-10 5.777e-06 1.067e-09 1.370e-09 1.633e-06 6.271e-05 6.019e-04 
